vehicle_id,engine_temp_C,oil_pressure_psi,brake_pad_mm,battery_voltage_V,mileage_k,tire_pressure_psi,severity
VH-02363,98.8,41.2,6.8,13.25,91.0,32.1,Normal
VH-04624,109.7,53.7,10.5,12.72,159.0,35.8,Warning
VH-03881,106.3,26.9,9.8,12.31,91.0,31.9,Normal
VH-06064,108.1,40.2,4.5,12.69,71.0,27.0,Warning
VH-04123,97.9,44.2,3.5,12.88,58.0,28.3,Warning
VH-06603,96.8,39.5,2.1,12.45,84.0,34.1,Critical
VH-05769,96.2,39.1,3.3,11.88,34.0,32.7,Warning
VH-00274,107.6,49.0,8.5,12.46,97.0,32.6,Normal
VH-01072,93.2,43.9,7.5,13.23,147.0,36.8,Normal
VH-05170,100.8,48.1,5.3,13.38,158.0,31.4,Normal
VH-06446,108.0,33.3,7.3,12.39,129.0,28.4,Normal
VH-06276,100.9,41.1,7.9,12.69,6.0,32.4,Normal
VH-00675,-9.27970290352657,38.4,2.2,12.5,137.0,28.1,Critical
VH-07206,105.3,47.8,6.4,12.62,195.0,34.3,Normal
VH-03382,110.0,48.3,3.6,13.05,122.0,35.4,Warning
VH-06979,82.3,27.8,6.5,13.07,64.0,30.4,Normal
VH-03704,99.2,44.2,4.9,12.87,8.0,34.2,Normal
VH-00585,111.0,49.8,11.1,12.54,134.0,33.6,Warning
VH-00837,106.4,36.7,3.9,12.0,67.0,34.9,Warning
VH-04806,110.8,35.3,8.3,12.85,99.0,37.4,Warning
VH-04399,84.9,40.7,10.9,12.07,7.0,31.6,Normal
VH-02615,89.6,45.4,2.2,11.99,147.0,31.4,Critical
VH-05346,-34.5460233784123,49.6,11.5,12.26,16.0,33.9,Normal
VH-02965,82.2,46.8,9.8,12.38,168.0,,Normal
VH-01437,71.4,36.9,8.8,12.95,161.0,35.7,Warning
VH-01553,92.1,36.3,5.4,12.01,185.0,36.7,Normal
VH-00816,91.8,39.3,9.3,12.14,81.0,34.6,Normal
VH-01243,90.8,46.2,4.0,12.34,196.0,34.4,Warning
VH-04312,95.3,49.8,10.4,12.75,107.0,32.8,Normal
VH-05053,89.2,37.6,3.6,12.91,9.0,29.0,Warning
VH-00302,101.9,44.5,6.3,12.78,134.0,33.4,Normal
VH-02619,108.3,42.3,7.9,12.99,6.0,40.5,Warning
VH-07607,85.7,28.3,9.7,12.93,72.0,35.7,Normal
VH-02678,80.8,47.7,11.4,12.63,69.0,25.1,Warning
VH-02485,94.1,53.8,6.9,13.53,182.0,34.6,Normal
VH-03936,104.6,36.3,10.1,12.13,196.0,28.3,Normal
VH-03190,83.6,15.8,4.7,13.67,136.0,31.2,Critical
VH-03162,99.4,32.7,4.3,12.33,12.0,29.8,Normal
VH-01063,104.1,48.4,9.4,12.75,135.0,29.0,Normal
VH-00872,100.8,,7.6,12.7,80.0,32.7,Warning
VH-02819,101.7,36.8,11.8,12.72,79.0,32.1,Normal
VH-06604,100.8,46.1,10.5,13.09,189.0,33.3,Normal
VH-00952,98.8,29.2,4.8,12.18,52.0,29.4,Normal
VH-00159,85.5,38.4,9.6,12.13,183.0,38.6,Normal
VH-07179,95.6,30.9,9.6,13.09,190.0,40.0,Warning
VH-00923,90.4,42.5,9.2,12.84,91.0,31.9,Normal
VH-02770,102.7,45.1,3.1,11.84,53.0,32.0,Warning
VH-04155,90.5,50.2,9.0,11.69,31.0,31.8,Warning
VH-07275,90.3,49.3,8.1,12.07,181.0,36.4,Normal
VH-07933,89.2,34.6,3.5,12.3,70.0,33.5,Warning
VH-04334,99.6,46.1,5.7,12.44,13.0,26.9,Warning
VH-01975,101.2,33.9,2.3,12.05,155.0,35.5,Critical
VH-04119,89.1,,8.2,12.64,149.0,31.1,Normal
VH-06597,93.9,27.2,7.3,13.52,13.0,,Normal
VH-04779,95.3,48.9,3.7,12.24,96.0,32.2,Warning
VH-03735,91.4,59.8,2.4,13.4,79.0,33.0,critical
VH-02394,87.9,44.3,2.1,12.71,146.0,35.4,Critical
VH-07015,89.7,40.7,8.2,13.57,51.0,29.0,Normal
VH-03603,-47.563933339743684,34.6,7.3,12.41,113.0,34.8,Normal
VH-07826,100.4,35.8,8.4,14.09,73.0,35.4,Normal
VH-02056,91.1,33.4,5.4,13.09,45.0,31.2,Normal
VH-04324,87.5,44.5,9.7,12.02,87.0,35.0,Normal
VH-00489,100.3,25.5,8.2,12.46,73.0,36.5,Normal
VH-07502,90.6,43.4,7.1,12.27,74.0,35.6, normal 
VH-03713,95.6,40.6,6.8,12.75,109.0,33.2,Normal
VH-04925,104.0,36.3,8.4,12.42,100.0,34.6,Normal
VH-05846,102.7,46.4,3.2,12.14,141.0,31.9,Warning
VH-00385,88.6,42.7,7.2,12.08,151.0,32.7,Normal
VH-03488,95.7,48.0,5.0,12.65,185.0,33.5,Normal
VH-02283,97.2,36.7,8.3,12.7,30.0,31.0,Normal
VH-04111,99.5,30.6,9.8,12.91,8.0,29.6,Normal
VH-01824,88.0,39.1,3.6,12.4,195.0,27.5,WARNING
VH-04365,102.7,44.5,4.5,,170.0,33.2,Normal
VH-05484,101.5,50.4,3.5,13.04,93.0,32.7,Warning
VH-04419,105.9,41.4,3.8,12.69,120.0,32.8,Warning
VH-01588,87.1,40.4,7.5,12.84,27.0,36.4,Normal
VH-04378,91.2,46.8,4.6,12.72,97.0,35.0,Normal
VH-03348,99.3,44.3,10.0,11.91,171.0,38.0,Warning
VH-07779,97.8,43.1,7.6,12.43,44.0,28.3,Normal
VH-01751,90.0,52.2,9.9,12.24,25.0,33.6,Normal
VH-05246,120.9,41.8,7.3,11.61,185.0,34.6,Critical
VH-05400,92.5,25.8,11.9,12.69,185.0,38.2,Warning
VH-01231,86.0,41.0,11.7,12.95,25.0,39.6,Normal
VH-04089,101.0,27.2,2.8,,169.0,31.8,Warning
VH-05888,102.2,47.0,11.1,12.69,192.0,34.7,Normal
VH-05365,111.0,40.8,6.7,12.54,75.0,33.4,Warning
VH-03160,94.6,39.0,3.7,12.35,74.0,35.7,Warning
VH-00963,94.1,27.6,7.8,12.65,68.0,32.9,Normal
VH-04593,92.7,31.3,9.5,12.49,186.0,33.4,Normal
VH-00352,90.4,46.7,7.8,11.85,140.0,31.2,Warning
VH-01838,106.8,40.6,5.4,12.57,47.0,32.1,Normal
VH-03945,94.6,39.9,7.9,11.91,97.0,33.0,Warning
VH-06532,104.2,50.6,5.7,12.83,28.0,31.8, normal 
VH-00001,86.7,,2.7,13.42,108.0,40.1,Warning
VH-06941,78.8,31.8,4.8,13.22,109.0,30.5, normal 
VH-04381,97.5,34.8,9.7,12.61,178.0,39.2,Normal
VH-07814,90.0,36.1,9.9,12.69,182.0,28.3,Normal
VH-05742,99.7,41.5,3.0,12.5,112.0,30.5,Warning
VH-00783,102.2,18.3,8.1,11.94,103.0,37.6,Warning
VH-06584,93.9,43.0,5.9,11.94,152.0,26.6,Warning
VH-05033,94.6,47.5,2.9,13.38,183.0,34.4,Warning
VH-02396,91.5,43.7,10.6,12.82,146.0,32.4,Normal
VH-06594,90.1,41.8,3.9,12.89,196.0,35.0,Warning
VH-00068,101.9,45.1,11.0,12.25,70.0,36.0,Normal
VH-00403,91.9,45.1,7.6,12.0,132.0,37.8,Normal
VH-03434,84.8,39.6,3.9,12.87,119.0,28.4,WARNING
VH-04893,88.3,40.0,9.3,13.18,37.0,38.9,Normal
VH-02767,109.0,47.4,7.3,12.04,140.0,29.3,Warning
VH-07282,105.0,37.4,8.7,12.2,73.0,35.3,Normal
VH-06119,91.5,43.2,6.1,11.73,109.0,34.5,Warning
VH-04273,109.8,50.2,11.9,12.24,110.0,29.7,Warning
VH-05049,103.2,46.2,2.3,13.09,74.0,33.7,Critical
VH-03428,110.0,35.9,3.7,13.28,49.0,37.3,Warning
VH-02139,105.1,42.0,2.8,12.0,56.0,33.5,Warning
VH-01200,84.4,42.1,7.6,12.7,171.0,36.9,Normal
VH-06072,101.4,35.3,9.9,,157.0,35.3,Normal
VH-02915,110.6,30.3,8.3,12.21,52.0,,Warning
VH-02300,91.1,45.3,6.7,12.77,117.0,30.7,Normal
VH-01756,108.7,33.6,10.7,13.65,149.0,,Warning
VH-03486,100.9,31.1,8.4,12.14,129.0,39.9,Normal
VH-01577,103.2,52.3,10.1,12.56,148.0,38.5, normal 
VH-02719,86.3,43.0,8.4,12.57,127.0,34.3,Normal
VH-02241,88.6,38.4,10.8,12.83,63.0,33.6,Normal
VH-07077,92.3,52.2,4.5,13.35,79.0,32.2,Normal
VH-02774,91.6,41.3,6.8,12.86,99.0,33.8,Normal
VH-01507,94.7,38.6,6.9,12.42,86.0,38.1,Normal
VH-05593,98.1,55.9,2.3,12.54,64.0,30.2,Critical
VH-03749,105.4,31.1,7.7,12.55,49.0,35.9, normal 
VH-06875,101.1,35.0,6.4,12.82,59.0,32.3,Normal
VH-02493,88.9,38.5,7.8,12.89,198.0,33.6,Normal
VH-06883,92.0,46.8,10.6,12.6,5.0,36.8,Normal
VH-00538,75.8,49.7,3.0,12.98,195.0,25.6,Warning
VH-01330,80.0,35.6,5.0,12.35,121.0,32.1,Normal
VH-02303,91.5,,4.8,12.77,124.0,,Normal
VH-02499,104.9,25.3,9.9,13.06,186.0,28.4,Normal
VH-01612,94.7,46.2,9.6,12.9,171.0,34.1,Normal
VH-01488,97.6,43.0,5.2,11.9,46.0,35.2,Warning
VH-02018,99.7,30.7,8.2,12.44,73.0,33.0,Normal
VH-01744,100.4,24.9,11.9,12.91,10.0,32.1,Normal
VH-07162,91.7,50.6,11.7,11.77,138.0,33.8,Warning
VH-06518,98.3,30.4,5.6,12.87,165.0,31.7,Normal
VH-01614,89.6,50.3,6.2,13.0,100.0,35.0,Normal
VH-07388,83.8,40.1,2.3,13.32,193.0,34.0,Critical
VH-07958,100.4,44.9,6.1,12.58,45.0,28.4,Critical
VH-05044,78.0,33.4,3.4,12.37,180.0,32.4,Warning
VH-04606,86.5,42.2,4.6,12.53,125.0,30.9,Normal
VH-01393,98.7,47.7,5.9,12.51,149.0,29.8,Normal
VH-01508,111.0,39.7,7.0,13.0,106.0,39.8,Warning
VH-01194,110.5,25.1,2.7,12.65,191.0,30.1,Warning
VH-07022,90.2,44.1,3.7,13.0,144.0,34.3,Warning
VH-05427,95.8,37.6,2.3,12.47,112.0,33.9,Critical
VH-05405,104.2,29.5,3.5,11.8,174.0,29.0,Warning
VH-07935,89.1,,6.6,13.14,97.0,36.3,Normal
VH-07902,103.7,34.4,7.5,12.01,55.0,31.3,Normal
VH-03800,92.4,39.8,7.8,13.36,157.0,31.6,Normal
VH-06922,93.4,42.8,6.8,12.23,45.0,34.5,Normal
VH-04677,101.4,26.6,10.9,12.73,83.0,,Warning
VH-06531,92.6,52.7,7.2,12.98,22.0,36.0,Normal
VH-01931,91.8,45.2,5.5,12.57,89.0,33.6,Normal
VH-02812,91.6,38.8,9.9,12.12,95.0,33.2,Normal
VH-03974,89.7,40.5,2.5,12.3,112.0,32.5,Warning
VH-02539,100.0,,8.0,13.07,137.0,36.1,Normal
VH-02669,89.8,48.8,6.7,12.32,24.0,34.7,Normal
VH-06444,95.3,44.0,3.5,12.03,121.0,32.5,WARNING
VH-03719,97.2,42.2,5.5,12.75,67.0,34.0, normal 
VH-06992,92.8,,2.4,13.29,7.0,32.4,Critical
VH-03248,102.0,40.5,6.5,,182.0,35.6,Warning
VH-04759,90.6,40.4,10.6,12.12,127.0,35.6,Normal
VH-02822,100.4,39.9,11.1,11.92,102.0,29.6,Warning
VH-00573,87.8,31.9,5.9,12.79,37.0,31.1,Normal
VH-00696,76.4,49.3,8.8,13.37,154.0,37.1,Normal
VH-05507,85.2,37.4,3.3,13.69,99.0,32.5,Warning
VH-07579,94.8,46.1,8.0,12.12,32.0,37.6,Normal
VH-07230,92.3,28.4,7.1,11.91,127.0,30.2,Warning
VH-06637,96.6,46.5,11.7,12.04,77.0,30.5,Normal
VH-07441,91.6,31.9,7.5,12.07,181.0,30.2,Normal
VH-06870,94.2,24.7,5.4,12.49,176.0,36.1,Warning
VH-02187,91.3,30.4,4.2,11.86,130.0,32.5,Warning
VH-04022,84.1,45.9,9.0,12.63,76.0,32.1,Normal
VH-06652,88.3,38.6,11.1,12.44,122.0,28.5,Normal
VH-02045,87.0,26.9,4.2,12.58,60.0,34.6,Normal
VH-00282,102.4,37.0,11.2,12.22,192.0,29.0,Normal
VH-00258,93.9,41.5,9.8,12.22,146.0,29.8,Critical
VH-02664,91.6,35.3,5.3,11.94,17.0,31.1,Warning
VH-05907,88.1,36.0,10.4,12.26,71.0,34.2,Normal
VH-05893,104.5,34.5,9.5,12.58,121.0,33.7,Normal
VH-06769,83.8,43.9,6.1,12.49,144.0,35.9,Normal
VH-03233,102.0,37.6,9.1,13.53,159.0,32.6,Normal
VH-00725,106.7,45.6,11.6,12.92,108.0,37.0,Normal
VH-01636,80.9,33.7,8.7,12.22,127.0,32.3,Normal
VH-04773,100.2,51.8,4.4,11.8,105.0,36.5,Warning
VH-07951,108.2,53.6,3.6,13.2,53.0,39.3,Warning
VH-05248,97.6,38.9,4.8,11.97,65.0,33.0,Critical
VH-05442,100.8,40.2,6.9,12.53,79.0,,Normal
VH-00055,89.9,40.9,3.3,12.79,199.0,31.4,Warning
VH-06620,93.9,35.0,9.2,12.8,77.0,33.1,Normal
VH-06977,99.3,33.7,3.1,13.52,119.0,30.7,Warning
VH-01411,112.8,43.3,3.7,12.3,7.0,,Warning
VH-06955,94.7,38.8,2.7,13.49,168.0,38.1,Warning
VH-02214,88.1,42.4,9.2,11.99,107.0,28.5,Warning
VH-07943,96.6,50.5,3.2,12.8,148.0,35.6,Warning
VH-05457,105.2,44.6,11.1,12.3,117.0,28.4,Normal
VH-02935,73.1,26.0,4.2,12.08,129.0,33.6,Warning
VH-00888,75.0,54.1,11.3,13.86,29.0,31.4,Warning
VH-02954,78.0,34.9,2.5,11.88,163.0,38.5,Warning
VH-01687,97.0,23.7,10.9,13.3,148.0,36.0,Warning
VH-01819,92.9,31.4,4.0,12.41,143.0,33.0,Normal
VH-03703,88.8,45.5,10.5,12.19,30.0,32.7,Normal
VH-01972,95.8,38.7,5.8,13.25,189.0,30.5,Normal
VH-00714,93.3,34.1,2.0,12.69,15.0,33.1,Critical
VH-04701,91.1,45.6,7.7,13.37,25.0,31.2,Normal
VH-05152,95.4,34.1,2.5,13.03,75.0,31.8,Critical
VH-02286,100.6,50.3,8.4,13.41,113.0,31.6,Normal
VH-07615,89.6,38.8,4.8,12.7,114.0,34.3,Normal
VH-06160,97.3,38.3,9.7,13.42,122.0,36.5,Normal
VH-06303,86.4,25.7,7.2,12.3,19.0,33.9,Normal
VH-06651,91.2,33.5,9.2,11.88,26.0,38.0,Warning
VH-02848,101.3,41.6,10.4,12.96,83.0,31.3,Normal
VH-04713,87.9,58.5,11.7,12.88,35.0,32.9,Normal
VH-00123,105.9,33.6,7.8,13.09,24.0,36.8,Normal
VH-07380,94.4,38.7,2.6,13.17,153.0,37.9,Warning
VH-04430,94.6,33.1,8.0,12.59,60.0,32.8,Normal
VH-07503,94.6,47.5,11.8,12.93,105.0,32.7,Normal
VH-07030,93.6,24.3,7.0,12.71,108.0,31.7,Warning
VH-04400,94.6,49.9,9.6,12.55,95.0,34.0,Normal
VH-00980,98.7,43.7,7.0,12.33,176.0,36.3,Normal
VH-07653,94.5,36.9,11.7,12.47,19.0,34.0,Normal
VH-00175,96.4,30.1,11.0,12.78,54.0,31.1,Normal
VH-00581,85.7,835.7205059122577,11.8,12.55,68.0,33.8,Normal
VH-06530,92.7,47.2,8.4,12.45,43.0,,Warning
VH-01616,118.3,45.0,3.2,12.69,74.0,34.0,Critical
VH-07155,101.8,47.2,8.0,13.15,58.0,33.0,Normal
VH-05290,98.8,23.3,10.5,12.87,54.0,36.9,WARNING
VH-02876,84.4,35.9,2.3,12.86,158.0,31.1,Critical
VH-06850,104.8,39.9,9.3,12.73,9.0,29.6,Normal
VH-03243,97.1,37.6,9.1,12.07,101.0,35.9,Normal
VH-05920,93.1,33.1,9.9,11.54,127.0,30.4,Warning
VH-05975,95.0,24.4,8.0,12.91,182.0,31.7,Warning
VH-06077,87.8,28.7,2.9,12.54,36.0,26.0,Warning
VH-01861,86.3,24.9,10.7,11.87,54.0,28.6,Warning
VH-05446,82.2,41.6,11.8,12.29,113.0,32.6,Normal
VH-03575,79.8,41.6,8.9,12.7,172.0,35.8, normal 
VH-03606,81.8,36.0,3.4,12.85,30.0,29.8,Warning
VH-07691,91.2,42.1,5.4,,166.0,31.8,Normal
VH-02974,96.0,53.3,10.9,12.05,28.0,34.8,Normal
VH-04505,107.8,35.0,8.3,12.44,62.0,36.2,Normal
VH-04771,73.8,38.4,3.5,13.6,175.0,31.2,Warning
VH-00297,92.0,37.9,3.6,11.28,68.0,31.0,Critical
VH-00925,110.1,45.5,5.8,12.57,35.0,37.6,Warning
VH-04118,89.3,45.8,2.1,12.58,86.0,33.7,Critical
VH-06679,109.2,31.8,5.5,12.26,91.0,40.5,Warning
VH-02115,92.9,34.3,6.0,11.57,83.0,32.6,Warning
VH-04824,101.1,42.2,9.9,12.91,176.0,37.4,Normal
VH-01307,104.9,38.8,9.7,12.4,74.0,31.4,Normal
VH-04767,103.5,57.4,4.1,12.45,149.0,33.2,Normal
VH-01672,96.1,40.0,9.3,13.24,87.0,29.4,Normal
VH-01199,86.5,31.5,3.1,12.51,114.0,31.2,Warning
VH-02229,97.2,42.1,2.2,12.43,83.0,33.7,Critical
VH-02648,97.3,40.5,5.0,12.49,147.0,33.8,Normal
VH-00293,74.5,41.4,11.5,12.65,148.0,,WARNING
VH-06714,87.1,50.8,2.9,,169.0,,Warning
VH-02690,84.8,50.0,4.3,13.49,142.0,33.6,Normal
VH-04222,121.2,41.0,4.3,12.46,96.0,28.1,Critical
VH-02579,106.0,40.9,2.8,12.76,36.0,34.1,Warning
VH-06343,88.6,43.3,4.6,12.24,181.0,34.7,Normal
VH-06735,100.4,33.6,4.7,13.83,103.0,29.9,Normal
VH-06589,95.3,54.4,9.8,12.8,192.0,33.4,Normal
VH-00692,102.6,38.7,5.8,12.7,107.0,33.3,Normal
VH-00686,101.3,29.5,4.1,12.8,124.0,31.2, normal 
VH-00817,97.0,30.0,9.8,12.86,118.0,37.4,Normal
VH-00216,99.3,31.2,10.6,12.55,154.0,31.5,Normal
VH-03325,97.3,,11.6,12.74,131.0,36.7,Normal
VH-04248,90.0,35.0,12.0,12.42,186.0,34.8,Normal
VH-07260,95.6,36.6,8.2,11.86,198.0,38.7,Warning
VH-06088,109.5,49.6,6.0,11.87,174.0,37.7,Warning
VH-03889,89.2,56.8,8.9,12.23,41.0,27.2,Warning
VH-07464,96.0,24.6,6.7,12.56,30.0,37.9,Warning
VH-07764,106.3,32.8,4.2,12.8,140.0,33.5,Normal
VH-06104,97.5,32.2,8.8,12.23,193.0,36.2,Normal
VH-00478,95.1,29.7,8.8,12.03,153.0,35.8,Normal
VH-05378,93.0,,5.4,11.93,67.0,30.8,Warning
VH-05700,92.8,28.6,6.0,13.1,12.0,35.2,Normal
VH-06657,93.3,37.9,5.8,12.57,43.0,34.3,Normal
VH-05762,90.2,37.9,4.3,12.05,179.0,28.2,Normal
VH-07213,91.7,39.7,6.2,12.24,87.0,34.3,Normal
VH-03198,103.2,36.8,12.0,13.02,147.0,31.4, normal 
VH-00812,97.0,43.4,10.6,13.52,98.0,35.4,Normal
VH-04346,87.8,41.3,5.1,12.62,72.0,40.2,Warning
VH-00843,94.3,46.4,9.1,13.09,86.0,31.2,Normal
VH-06221,92.5,47.0,9.7,13.07,42.0,29.7,Critical
VH-03056,91.5,41.0,11.9,13.94,181.0,34.9,Normal
VH-02375,75.5,45.1,8.8,11.79,139.0,30.4,Warning
VH-04069,77.3,57.2,9.1,12.8,154.0,33.8,Normal
VH-02032,100.3,44.4,3.0,11.99,184.0,33.1,Warning
VH-00967,89.1,37.6,11.5,13.31,135.0,,Normal
VH-07331,115.0,42.2,11.6,13.11,121.0,32.1,Warning
VH-07118,92.1,43.4,9.1,12.61,27.0,31.1,Normal
VH-00972,96.8,39.4,2.5,,49.0,30.9,Critical
VH-01896,82.6,39.0,10.6,12.46,135.0,32.0,Normal
VH-06331,96.3,45.6,11.6,12.66,53.0,36.2,Normal
VH-04342,94.4,46.4,8.6,11.77,27.0,27.3,Warning
VH-02704,96.7,49.0,6.9,12.39,51.0,35.8,Normal
VH-06299,90.5,42.5,8.6,12.0,153.0,31.3,Normal
VH-04504,89.4,39.5,8.2,12.28,177.0,39.4,Normal
VH-06747,100.3,31.8,9.3,12.33,151.0,33.1,Normal
VH-03374,94.9,37.1,5.3,12.56,187.0,30.9,Normal
VH-07873,90.5,48.2,6.1,12.62,66.0,38.5,Critical
VH-06427,85.9,34.1,5.1,12.52,86.0,30.1,Normal
VH-05018,85.5,40.7,9.8,12.71,176.0,32.2,Normal
VH-07501,77.6,48.0,8.0,12.1,65.0,29.3,Normal
VH-07080,104.8,32.9,11.3,12.52,139.0,31.7,Normal
VH-05601,105.7,48.8,11.7,11.95,76.0,27.8,Warning
VH-02951,101.0,38.1,8.5,12.56,159.0,36.1,Normal
VH-01345,113.5,38.8,6.7,12.0,138.0,,Warning
VH-07238,109.7,30.8,9.2,11.97,107.0,28.6,WARNING
VH-00975,86.7,53.2,8.0,12.85,24.0,32.1,Normal
VH-06873,93.9,32.1,7.2,12.37,175.0,38.5,Normal
VH-05741,104.1,45.4,3.9,11.87,109.0,30.6,Warning
VH-05775,97.5,58.6,11.9,12.49,83.0,27.3,Warning
VH-00509,98.7,37.5,7.3,13.16,5.0,33.6,Normal
VH-00122,96.8,35.7,8.1,12.17,69.0,31.3,Normal
VH-07243,76.3,45.0,4.7,12.59,81.0,30.1,Normal
VH-05630,79.0,34.1,11.6,12.08,20.0,30.1,Normal
VH-07309,92.8,34.6,7.8,12.77,99.0,33.2,Normal
VH-01710,90.4,26.5,5.8,11.95,120.0,32.3,Warning
VH-06561,81.1,30.0,7.6,12.42,72.0,28.3,Normal
VH-02100,97.1,32.8,11.2,13.38,62.0,35.9,Normal
VH-00869,94.6,35.9,3.2,12.67,61.0,29.2,Warning
VH-07321,86.0,44.5,4.8,12.43,21.0,27.6,Warning
VH-01030,104.5,40.4,2.2,12.79,29.0,32.2,Critical
VH-03463,84.0,27.6,9.2,12.84,98.0,31.5,Normal
VH-04852,111.3,41.0,9.6,12.46,153.0,34.6,Warning
VH-01998,90.8,49.0,4.3,12.58,189.0,33.2,Normal
VH-03590,94.6,,7.2,12.79,25.0,33.9,Normal
VH-01156,95.0,40.9,3.6,,7.0,32.4,Warning
VH-03156,116.4,30.4,2.8,12.21,11.0,31.1,Normal
VH-06211,104.7,31.3,4.5,13.41,127.0,33.6,Normal
VH-07031,108.4,33.8,11.5,,110.0,36.7,Warning
VH-04428,93.5,49.6,3.2,12.59,8.0,33.4,Warning
VH-05688,99.8,47.8,3.2,12.74,25.0,36.6,Warning
VH-06480,93.3,50.8,10.1,12.27,189.0,36.5,Normal
VH-01575,84.9,45.4,5.1,12.57,138.0,29.6,Normal
VH-07583,80.7,34.4,10.8,12.54,157.0,30.0,Normal
VH-00061,92.3,32.4,3.0,12.94,123.0,31.8,Warning
VH-00472,92.7,42.4,6.8,13.2,15.0,37.1,Normal
VH-04997,101.2,38.3,5.1,13.05,173.0,34.2,Normal
VH-03454,106.7,49.7,8.3,12.09,23.0,30.3,Normal
VH-00865,101.6,39.8,5.4,13.34,187.0,36.9,Normal
VH-03583,94.5,54.0,9.1,12.56,149.0,30.0, normal 
VH-01698,81.1,39.5,8.3,12.62,94.0,32.2,Normal
VH-05425,90.0,,3.9,12.13,77.0,29.8,Warning
VH-03614,80.2,43.4,7.9,12.39,151.0,38.6,Normal
VH-05438,97.6,42.9,11.4,12.95,102.0,34.8,Normal
VH-04837,86.9,40.0,3.3,12.7,179.0,30.4,Warning
VH-07821,103.0,30.4,7.5,13.02,168.0,32.4,Normal
VH-03388,82.6,47.8,9.0,,129.0,28.5,critical
VH-07610,94.3,31.6,3.7,,148.0,32.9,Warning
VH-02180,112.0,36.0,8.8,13.54,47.0,34.6,WARNING
VH-04743,94.4,32.8,3.5,12.54,117.0,36.8,Warning
VH-03281,101.1,36.9,9.3,12.43,182.0,,Normal
VH-06713,88.7,26.0,2.2,12.3,186.0,31.1,Critical
VH-01628,98.0,49.6,10.3,12.91,49.0,35.9,Normal
VH-05488,87.1,42.6,5.4,11.92,103.0,27.6,Warning
VH-02438,103.0,,9.9,12.22,30.0,28.8,Normal
VH-01149,103.2,42.0,5.0,13.29,53.0,30.6,Normal
VH-01160,85.5,34.1,6.0,12.85,90.0,30.2,Normal
VH-07460,97.8,35.0,6.3,12.61,41.0,26.8,WARNING
VH-00256,98.5,44.6,11.6,,64.0,30.7,Normal
VH-02598,79.7,43.5,7.3,12.72,139.0,29.8,Normal
VH-04729,92.4,35.3,7.3,12.32,148.0,29.0,Normal
VH-06433,107.3,33.7,7.6,12.25,114.0,32.0,Normal
VH-07270,99.5,30.6,6.3,12.95,126.0,29.5,Normal
VH-04873,85.4,42.2,10.0,11.98,61.0,39.7,Warning
VH-01105,100.6,43.4,3.1,12.44,88.0,27.0,Warning
VH-06197,99.4,43.2,2.8,13.65,67.0,35.0,Warning
VH-06755,98.9,29.9,8.6,11.93,42.0,35.1,Warning
VH-03407,108.4,31.5,7.4,11.64,155.0,34.8,Warning
VH-00557,86.7,47.3,10.7,12.64,10.0,36.1,Normal
VH-01850,89.9,,6.6,12.95,115.0,29.6,Normal
VH-06081,77.4,32.1,9.0,13.16,6.0,27.1,Warning
VH-02088,90.0,25.9,5.7,12.49,10.0,35.2,Normal
VH-02899,101.5,33.8,7.9,12.44,79.0,29.9, normal 
VH-03220,106.4,37.4,5.4,12.99,93.0,36.8,Normal
VH-00261,92.9,42.0,2.9,12.58,54.0,33.7,Warning
VH-06826,79.2,35.1,5.1,12.43,91.0,32.5, normal 
VH-06227,102.2,50.3,7.8,12.36,68.0,29.3,Normal
VH-07272,83.3,55.1,7.4,12.53,121.0,32.0,Normal
VH-00627,105.9,30.5,8.2,12.25,137.0,34.8,Normal
VH-01889,99.3,34.0,11.4,12.63,69.0,29.5,Normal
VH-03042,87.9,47.7,9.6,,63.0,32.0,Normal
VH-04305,95.0,53.6,11.3,12.01,41.0,40.9,Warning
VH-02078,77.8,43.1,9.6,12.38,144.0,30.6,Normal
VH-03585,111.3,45.1,9.1,12.4,74.0,36.6,Warning
VH-05453,86.8,39.0,2.2,12.4,38.0,36.2,Critical
VH-06328,103.1,40.4,9.1,13.14,183.0,33.6,Normal
VH-04304,95.1,41.1,6.1,11.77,70.0,29.6,Warning
VH-05244,103.4,35.8,9.4,12.52,114.0,32.5,Critical
VH-06009,98.3,36.6,8.7,12.28,41.0,32.3,Normal
VH-01606,99.1,48.9,5.1,11.96,166.0,33.1,Warning
VH-01020,97.7,43.3,4.4,12.56,150.0,36.4,Normal
VH-00608,81.5,37.2,3.3,12.36,97.0,36.8,Warning
VH-01403,91.1,45.2,11.4,12.78,182.0,29.0,Normal
VH-06706,91.1,45.5,5.6,11.13,30.0,32.5,Critical
VH-03254,92.0,42.6,5.1,13.19,21.0,32.5,Normal
VH-02096,102.0,48.5,3.5,12.43,165.0,30.9,Warning
VH-00209,92.3,50.2,3.3,13.11,134.0,34.1,Warning
VH-03798,101.7,37.6,8.8,12.48,161.0,30.1,Normal
VH-03539,88.5,51.9,2.9,12.48,46.0,31.5,Warning
VH-00153,91.1,48.8,5.1,12.5,119.0,35.2,Normal
VH-05869,111.1,,9.6,12.65,116.0,34.0,Warning
VH-01590,83.9,34.7,9.6,11.65,21.0,32.6,Warning
VH-02442,87.2,26.2,9.2,12.57,120.0,32.4,Normal
