engine_temp_C,oil_pressure_psi,brake_pad_mm,battery_voltage_V,mileage_k,tire_pressure_psi,severity
103.2,42.0,5.0,13.29,53.0,30.6,Normal
85.5,34.1,6.0,12.85,90.0,30.2,Normal
97.8,35.0,6.3,12.61,41.0,26.8,Warning
98.5,44.6,11.6,12.61,64.0,30.7,Normal
79.7,43.5,7.3,12.72,139.0,29.8,Normal
92.4,35.3,7.3,12.32,148.0,29.0,Normal
107.3,33.7,7.6,12.25,114.0,32.0,Normal
99.5,30.6,6.3,12.95,126.0,29.5,Normal
85.4,42.2,10.0,11.98,61.0,39.7,Warning
100.6,43.4,3.1,12.44,88.0,27.0,Warning
99.4,43.2,2.8,13.65,67.0,35.0,Warning
98.9,29.9,8.6,11.93,42.0,35.1,Warning
108.4,31.5,7.4,11.64,155.0,34.8,Warning
86.7,47.3,10.7,12.64,10.0,36.1,Normal
89.9,39.8,6.6,12.95,115.0,29.6,Normal
77.4,32.1,9.0,13.16,6.0,27.1,Warning
90.0,25.9,5.7,12.49,10.0,35.2,Normal
101.5,33.8,7.9,12.44,79.0,29.9,Normal
106.4,37.4,5.4,12.99,93.0,36.8,Normal
92.9,42.0,2.9,12.58,54.0,33.7,Warning
79.2,35.1,5.1,12.43,91.0,32.5,Normal
102.2,50.3,7.8,12.36,68.0,29.3,Normal
83.3,55.1,7.4,12.53,121.0,32.0,Normal
105.9,30.5,8.2,12.25,137.0,34.8,Normal
99.3,34.0,11.4,12.63,69.0,29.5,Normal
87.9,47.7,9.6,12.61,63.0,32.0,Normal
95.0,53.6,11.3,12.01,41.0,40.9,Warning
77.8,43.1,9.6,12.38,144.0,30.6,Normal
111.3,45.1,9.1,12.4,74.0,36.6,Warning
86.8,39.0,2.2,12.4,38.0,36.2,Critical
103.1,40.4,9.1,13.14,183.0,33.6,Normal
95.1,41.1,6.1,11.77,70.0,29.6,Warning
103.4,35.8,9.4,12.52,114.0,32.5,Critical
98.3,36.6,8.7,12.28,41.0,32.3,Normal
99.1,48.9,5.1,11.96,166.0,33.1,Warning
97.7,43.3,4.4,12.56,150.0,36.4,Normal
81.5,37.2,3.3,12.36,97.0,36.8,Warning
91.1,45.2,11.4,12.78,182.0,29.0,Normal
91.1,45.5,5.6,11.13,30.0,32.5,Critical
92.0,42.6,5.1,13.19,21.0,32.5,Normal
102.0,48.5,3.5,12.43,165.0,30.9,Warning
92.3,50.2,3.3,13.11,134.0,34.1,Warning
101.7,37.6,8.8,12.48,161.0,30.1,Normal
88.5,51.9,2.9,12.48,46.0,31.5,Warning
91.1,48.8,5.1,12.5,119.0,35.2,Normal
111.1,39.8,9.6,12.65,116.0,34.0,Warning
83.9,34.7,9.6,11.65,21.0,32.6,Warning
87.2,26.2,9.2,12.57,120.0,32.4,Normal
91.9,32.5,11.5,12.83,41.0,34.0,Normal
99.2,45.6,11.2,13.42,185.0,36.3,Normal
94.3,37.9,8.0,13.45,193.0,32.8,Normal
98.8,28.6,6.8,12.02,175.0,33.0,Normal
87.0,46.7,5.5,11.81,118.0,36.5,Warning
95.8,34.6,7.9,12.29,190.0,32.8,Normal
94.9,40.0,7.9,11.86,197.0,34.3,Warning
91.0,30.4,2.7,13.37,104.0,30.9,Warning
83.4,52.7,2.0,13.58,14.0,29.8,Critical
101.5,44.3,6.1,12.48,86.0,31.8,Normal
103.5,39.8,4.7,12.26,38.0,31.7,Normal
89.8,46.1,8.1,12.28,14.0,30.4,Normal
98.1,36.3,7.1,12.29,80.0,32.3,Normal
88.2,35.2,7.4,12.25,57.0,35.8,Normal
100.0,30.8,8.9,12.86,143.0,36.2,Normal
94.5,33.7,8.4,13.14,73.0,32.1,Normal
89.9,37.9,9.7,12.01,184.0,37.2,Normal
88.2,31.7,10.2,12.61,129.0,36.2,Normal
100.7,39.8,10.0,12.94,28.0,32.0,Normal
92.0,42.7,6.4,12.31,95.0,34.3,Normal
85.5,39.8,8.1,12.42,112.0,37.3,Normal
92.5,40.8,9.3,12.73,120.0,32.9,Normal
85.6,42.3,8.8,12.71,124.0,34.7,Normal
96.6,38.8,2.4,12.84,155.0,30.9,Critical
90.7,39.8,10.7,13.01,49.0,33.2,Normal
96.8,36.6,8.2,12.44,120.0,31.6,Normal
104.5,46.0,4.5,13.11,93.0,32.7,Normal
99.3,26.9,4.1,12.45,21.0,39.0,Normal
106.5,42.4,2.8,12.22,146.0,32.1,Warning
90.7,43.3,10.2,12.33,151.0,37.5,Normal
97.5,34.4,9.0,12.44,119.0,30.5,Normal
85.6,48.3,5.4,12.49,37.0,41.2,Warning
92.0,37.2,4.5,12.99,119.0,36.9,Normal
75.9,48.7,3.6,12.74,82.0,30.7,Warning
92.9,40.8,6.2,12.35,190.0,31.3,Normal
106.8,48.1,11.0,12.71,42.0,34.4,Normal
93.5,33.8,6.0,12.99,194.0,32.9,Normal
99.6,40.1,7.7,12.45,106.0,34.1,Normal
88.4,27.2,7.3,12.99,78.0,31.7,Normal
98.3,38.5,2.5,12.28,34.0,32.9,Warning
98.2,34.2,10.4,12.61,18.0,30.5,Normal
100.0,46.2,3.0,12.48,65.0,30.0,Warning
110.3,41.6,4.9,13.14,159.0,30.1,Warning
103.8,57.5,8.7,12.21,139.0,28.7,Normal
94.3,37.6,9.7,12.89,99.0,33.3,Normal
92.1,31.8,3.3,13.4,28.0,38.5,Warning
95.6,45.1,4.7,12.63,32.0,39.1,Normal
91.1,45.7,5.4,13.64,138.0,30.6,Normal
95.1,40.9,6.8,12.57,149.0,38.7,Normal
77.0,36.4,6.9,12.62,61.0,34.1,Normal
101.1,40.0,11.4,13.24,12.0,28.7,Normal
104.7,44.9,8.9,13.15,94.0,28.5,Normal
90.2,50.7,9.7,11.92,173.0,28.5,Warning
92.5,44.5,6.1,12.79,125.0,34.9,Normal
102.7,50.2,11.3,12.36,159.0,31.5,Normal
96.2,49.9,9.3,13.26,80.0,33.8,Normal
91.5,29.9,5.2,13.11,184.0,35.2,Normal
96.7,53.3,6.0,11.72,183.0,33.8,Warning
98.0,44.7,6.8,12.61,14.0,33.4,Normal
96.0,27.4,4.2,12.83,191.0,30.9,Critical
102.7,41.2,4.1,12.59,150.0,36.3,Normal
92.6,33.6,3.5,13.39,182.0,31.2,Warning
114.9,31.2,7.7,12.88,52.0,34.5,Warning
102.0,32.4,6.8,13.14,194.0,31.7,Normal
102.9,39.8,4.6,13.24,60.0,32.9,Normal
82.8,35.6,3.4,13.03,28.0,32.6,Warning
96.6,35.7,6.1,12.34,24.0,32.2,Normal
88.0,31.0,2.2,12.64,36.0,40.1,Critical
93.2,24.3,6.3,12.64,100.0,33.8,Warning
93.5,36.0,7.6,13.33,150.0,34.4,Normal
91.8,22.1,8.4,12.87,137.0,35.6,Warning
80.0,40.1,2.6,12.73,102.0,29.7,Warning
84.0,41.3,5.6,12.01,63.0,33.0,Normal
90.5,28.1,8.2,12.35,69.0,33.7,Normal
94.3,45.0,8.8,12.41,143.0,31.2,Normal
90.1,40.5,3.6,12.31,111.0,33.6,Warning
94.1,37.3,9.8,12.95,70.0,31.7,Normal
101.1,51.1,6.7,12.65,14.0,34.5,Normal
94.9,42.5,9.1,12.61,175.0,31.4,Normal
90.7,19.8,8.0,12.58,31.0,28.4,Warning
90.7,36.5,4.3,13.02,102.0,36.6,Normal
91.7,47.1,8.2,12.89,161.0,34.7,Normal
97.9,48.7,9.0,13.11,152.0,34.7,Normal
81.3,52.4,8.4,12.93,54.0,37.8,Normal
98.1,58.4,3.2,12.79,125.0,40.4,Warning
97.9,41.0,11.8,12.48,50.0,32.8,Normal
90.8,36.8,3.7,12.57,34.0,29.7,Warning
88.2,35.5,9.8,13.17,176.0,32.9,Normal
101.0,38.1,10.6,12.7,193.0,31.4,Normal
91.5,41.7,7.9,12.35,27.0,35.4,Normal
91.7,46.8,2.7,12.77,140.0,29.1,Warning
89.0,27.5,2.8,12.51,195.0,28.4,Warning
90.3,33.7,3.6,12.36,45.0,28.5,Warning
106.7,31.3,9.4,11.78,26.0,30.1,Warning
94.5,28.6,6.0,13.11,168.0,32.1,Normal
76.0,28.8,4.3,12.16,11.0,37.6,Normal
92.4,52.4,7.9,12.77,100.0,39.0,Normal
97.2,33.9,7.3,13.02,181.0,32.7,Normal
98.4,26.7,9.8,13.12,54.0,30.7,Normal
95.1,43.3,6.3,12.61,13.0,33.3,Warning
101.0,39.0,11.7,12.9,151.0,34.6,Normal
93.5,38.8,5.3,13.09,101.0,30.0,Normal
83.2,41.5,11.9,12.58,93.0,31.9,Normal
99.1,38.6,4.8,12.25,117.0,34.1,Normal
101.4,32.6,8.5,12.71,199.0,31.0,Normal
90.0,62.9,6.9,12.74,66.0,33.6,Normal
97.6,30.8,3.3,12.85,11.0,31.6,Warning
103.8,31.2,10.7,13.02,40.0,32.7,Critical
97.7,32.8,5.3,13.34,187.0,36.4,Normal
92.0,42.3,8.9,12.96,34.0,32.9,Normal
79.1,48.4,4.8,12.33,23.0,36.6,Normal
92.4,45.5,8.9,13.13,198.0,31.8,Normal
82.8,48.4,7.2,12.25,116.0,41.0,Warning
89.9,41.1,2.7,13.11,45.0,32.4,Warning
103.7,40.8,2.8,12.53,90.0,33.5,Warning
94.9,37.4,4.3,13.17,102.0,35.3,Normal
95.9,39.8,6.7,12.34,141.0,31.8,Normal
91.1,20.4,4.1,12.42,70.0,31.5,Warning
76.8,41.9,9.5,11.8,180.0,30.9,Warning
110.6,52.9,2.7,11.96,66.0,37.2,Normal
111.4,35.3,9.5,12.63,41.0,33.1,Warning
93.7,29.1,5.6,12.11,176.0,32.7,Normal
105.5,40.8,9.5,13.01,83.0,26.0,Warning
94.7,39.9,5.9,12.75,70.0,31.0,Normal
102.2,42.0,2.9,12.77,157.0,27.3,Warning
99.7,41.8,11.0,12.31,111.0,32.1,Normal
103.2,42.1,4.8,12.91,40.0,29.6,Normal
94.2,62.0,3.2,13.13,60.0,33.8,Warning
86.7,39.9,3.9,12.33,138.0,32.7,Warning
100.3,39.2,3.4,12.62,157.0,32.1,Warning
99.3,52.6,11.3,12.43,185.0,32.4,Normal
98.1,25.9,11.2,12.19,94.0,27.6,Warning
84.7,46.0,2.1,12.34,119.0,37.1,Critical
86.4,47.2,3.0,13.02,150.0,38.5,Warning
106.9,33.8,8.4,12.49,181.0,35.9,Normal
92.5,36.7,11.0,13.27,157.0,33.2,Normal
99.0,38.0,7.9,12.58,143.0,34.5,Normal
83.4,52.8,4.3,13.05,148.0,28.5,Normal
99.4,42.0,9.4,12.91,189.0,30.8,Normal
106.4,40.2,5.3,11.92,56.0,37.5,Warning
88.4,42.2,4.3,12.76,70.0,30.2,Normal
92.3,28.7,11.4,13.27,180.0,33.3,Normal
82.3,52.6,4.6,12.9,144.0,32.9,Normal
88.8,29.5,10.3,12.88,190.0,37.2,Normal
98.3,35.9,10.8,13.57,183.0,29.8,Normal
115.0,35.3,5.5,12.71,28.0,32.9,Warning
94.4,43.5,5.7,12.9,104.0,29.3,Normal
87.4,40.7,6.9,12.61,173.0,32.8,Normal
82.5,40.8,4.7,11.62,85.0,33.9,Warning
86.4,30.5,2.4,12.26,46.0,35.6,Critical
98.0,41.2,2.8,12.26,31.0,27.9,Warning
92.0,46.2,7.1,12.3,100.0,32.3,Normal
97.9,39.8,11.1,12.29,98.0,34.8,Normal
81.7,50.2,6.8,12.39,49.0,33.6,Normal
94.3,39.8,9.2,12.13,74.0,33.3,Normal
106.4,31.2,7.6,13.19,10.0,34.4,Normal
100.1,41.1,4.0,12.39,140.0,30.9,Normal
95.5,43.8,7.4,13.01,161.0,36.6,Normal
95.1,35.3,5.3,12.67,94.0,33.4,Normal
89.8,39.5,10.0,12.52,11.0,36.1,Normal
104.1,21.4,2.1,13.15,120.0,37.7,Critical
100.4,49.2,6.9,12.18,131.0,31.6,Normal
94.5,43.1,2.6,12.8,165.0,37.4,Warning
80.2,39.4,7.6,12.38,145.0,34.7,Normal
91.8,41.1,9.8,12.23,92.0,31.6,Normal
100.5,39.8,7.6,12.82,168.0,29.4,Normal
86.7,31.9,8.8,12.61,159.0,32.3,Normal
97.5,43.7,8.7,12.31,120.0,33.1,Normal
100.7,40.8,7.9,12.05,137.0,35.1,Normal
83.9,45.0,3.6,11.96,123.0,32.7,Warning
91.7,32.6,2.3,12.68,6.0,33.5,Critical
91.6,33.1,10.5,12.93,79.0,29.8,Normal
112.2,43.5,12.0,12.2,130.0,29.0,Warning
84.1,31.8,10.7,12.16,11.0,32.9,Normal
79.3,47.3,2.6,12.61,112.0,29.9,Warning
86.0,27.7,5.4,12.73,57.0,26.5,Warning
94.0,35.4,4.6,11.75,90.0,34.0,Warning
109.2,39.8,3.8,12.21,198.0,35.1,Critical
92.5,44.7,8.8,12.94,136.0,32.0,Normal
97.3,40.7,11.5,12.76,18.0,35.7,Normal
114.6,41.4,8.6,12.19,87.0,31.8,Warning
105.4,35.9,2.9,12.46,121.0,35.2,Warning
112.7,38.5,4.2,13.1,169.0,38.2,Warning
88.5,33.6,9.6,13.19,158.0,37.5,Normal
105.7,34.1,3.0,12.33,53.0,32.4,Warning
80.5,38.7,9.5,12.54,122.0,32.0,Normal
86.6,29.9,6.7,12.84,40.0,36.6,Normal
91.1,39.8,2.9,12.24,21.0,38.4,Warning
96.7,43.9,8.5,12.17,111.0,31.2,Normal
90.7,28.9,2.1,13.28,69.0,36.9,Critical
98.5,34.1,8.2,12.25,134.0,31.6,Normal
106.4,32.8,11.9,12.61,113.0,33.4,Normal
98.2,30.6,9.4,12.28,23.0,33.1,Normal
92.3,48.2,10.4,13.04,166.0,29.5,Normal
96.9,25.7,6.5,13.08,51.0,30.2,Normal
84.5,49.0,5.0,13.08,30.0,33.3,Normal
80.9,57.7,10.4,11.22,6.0,32.2,Critical
95.8,40.3,11.8,12.88,31.0,31.0,Normal
117.9,34.1,7.3,12.7,72.0,33.7,Warning
96.5,41.4,10.3,12.09,134.0,31.2,Normal
94.0,44.2,5.9,13.04,81.0,43.3,Warning
99.5,42.3,2.4,12.52,133.0,37.8,Critical
98.6,30.0,9.9,13.1,132.0,39.6,Normal
89.8,39.8,8.8,12.51,58.0,32.8,Normal
99.6,38.5,4.3,12.46,120.0,30.3,Normal
102.9,31.8,6.2,13.71,168.0,33.6,Normal
97.0,42.4,2.3,11.81,46.0,33.3,Critical
89.5,37.2,11.3,12.42,160.0,32.6,Normal
96.6,54.6,4.8,13.21,119.0,32.9,Normal
84.4,39.8,8.3,12.89,44.0,33.4,Normal
94.1,40.8,2.3,12.61,20.0,32.9,Critical
89.8,48.8,7.3,11.6,17.0,33.6,Warning
97.7,38.7,3.9,11.98,187.0,29.2,Warning
90.9,24.8,11.1,12.81,106.0,29.6,Warning
92.5,21.7,10.9,12.54,199.0,33.2,Warning
89.5,46.6,4.4,13.68,55.0,31.7,Normal
108.6,22.9,11.9,12.29,35.0,39.2,Warning
89.3,27.3,9.6,12.85,191.0,34.0,Normal
81.9,39.7,5.1,12.89,77.0,30.9,Normal
90.0,34.0,3.7,12.7,186.0,25.7,Warning
83.7,44.7,2.3,12.63,165.0,34.8,Critical
99.9,39.0,9.3,13.37,123.0,38.2,Normal
94.0,41.4,5.5,12.56,26.0,34.4,Normal
105.9,47.7,9.2,13.33,189.0,33.7,Normal
94.5,49.6,5.1,13.27,20.0,40.3,Warning
96.6,33.7,3.8,12.42,112.0,30.1,Warning
82.5,65.0,7.0,12.31,12.0,34.4,Normal
91.3,33.5,10.1,13.23,143.0,32.9,Normal
97.6,49.2,3.3,12.73,74.0,31.8,Warning
98.4,38.0,9.7,12.35,170.0,32.5,Normal
100.3,36.3,7.1,13.09,179.0,32.5,Normal
83.9,42.0,11.8,13.38,178.0,24.4,Warning
100.2,41.2,4.1,12.48,50.0,32.6,Normal
99.4,32.7,9.9,12.26,127.0,36.6,Normal
95.2,23.7,6.5,13.3,112.0,30.5,Warning
100.2,35.7,10.6,12.94,69.0,38.7,Normal
91.3,29.8,9.0,12.64,126.0,34.5,Normal
95.7,38.3,10.7,13.05,62.0,33.4,Normal
89.2,42.1,9.5,13.2,27.0,36.9,Normal
101.2,36.6,11.3,11.59,15.0,28.4,Warning
91.1,32.0,4.6,12.23,118.0,32.6,Normal
83.3,43.6,8.6,12.61,187.0,33.7,Normal
92.0,37.4,6.0,12.56,135.0,33.5,Normal
92.2,47.8,7.5,13.22,112.0,35.7,Normal
91.1,43.7,10.2,12.61,25.0,31.2,Warning
95.0,49.5,10.5,13.01,25.0,34.4,Normal
97.4,39.5,10.3,12.26,160.0,31.7,Normal
99.6,36.6,5.6,12.59,49.0,39.0,Normal
108.6,48.8,3.2,13.08,162.0,33.3,Warning
99.2,33.0,8.6,12.64,24.0,32.9,Normal
109.4,39.8,11.1,12.0,186.0,32.3,Warning
93.4,35.8,9.2,13.09,20.0,29.4,Normal
95.5,35.9,6.6,12.96,7.0,28.1,Normal
104.4,43.8,11.2,13.44,6.0,36.0,Normal
98.6,37.9,8.0,12.37,84.0,30.4,Normal
88.8,39.2,9.8,12.93,78.0,29.6,Normal
99.2,54.8,3.3,12.52,147.0,36.5,Critical
86.8,39.7,11.2,12.67,104.0,32.3,Normal
97.9,26.5,6.8,12.55,138.0,36.1,Normal
91.3,43.7,2.7,12.71,171.0,29.2,Warning
100.2,40.7,8.7,13.16,51.0,29.7,Normal
114.6,43.7,5.5,12.94,109.0,34.5,Critical
80.3,48.4,7.2,13.29,79.0,34.6,Warning
93.0,47.9,12.0,13.0,168.0,31.4,Normal
92.3,39.8,2.6,12.61,170.0,31.1,Warning
91.4,51.3,10.8,13.13,148.0,28.4,Normal
103.8,35.3,2.2,12.32,47.0,28.9,Critical
100.3,28.3,8.8,12.41,152.0,34.9,Normal
101.7,29.0,7.7,11.9,190.0,33.2,Normal
100.5,38.6,6.9,13.69,20.0,34.2,Normal
85.3,39.3,10.8,12.87,107.0,30.1,Normal
102.4,32.6,2.9,13.47,160.0,31.7,Warning
91.6,36.8,2.4,12.01,186.0,36.8,Critical
98.8,43.7,10.2,13.41,118.0,37.8,Normal
79.9,39.0,4.8,12.18,192.0,31.5,Normal
94.9,49.9,5.6,12.47,76.0,37.6,Normal
93.6,47.6,9.9,13.32,90.0,34.3,Normal
102.1,25.5,7.4,12.86,73.0,30.7,Normal
105.0,40.7,6.5,12.19,34.0,35.3,Normal
89.4,44.4,8.4,13.07,159.0,34.5,Normal
100.8,56.5,5.8,12.63,45.0,26.1,Warning
107.6,40.0,9.1,12.68,112.0,31.6,Normal
93.6,40.0,11.7,12.54,64.0,30.9,Normal
92.2,28.7,7.3,12.44,125.0,34.2,Normal
85.6,44.2,6.6,12.86,86.0,36.7,Critical
108.3,39.8,7.5,13.15,14.0,29.2,Warning
97.8,46.2,7.3,11.95,146.0,31.6,Warning
94.2,36.3,6.7,12.31,159.0,35.6,Normal
92.9,31.4,5.6,11.9,27.0,36.5,Warning
99.8,36.6,2.3,13.96,108.0,31.5,Critical
101.6,15.8,10.5,13.51,52.0,28.5,Critical
88.2,45.5,8.9,12.77,40.0,36.6,Normal
85.0,35.2,6.4,13.79,125.0,37.3,Normal
84.9,42.7,9.8,12.8,24.0,36.2,Normal
101.1,33.6,9.3,12.87,133.0,32.3,Normal
92.2,38.9,2.6,12.67,10.0,26.5,Warning
104.8,35.9,11.7,12.44,58.0,31.4,Normal
92.0,37.0,11.4,12.85,82.0,35.2,Normal
97.6,28.9,10.6,12.43,59.0,28.0,Warning
96.8,37.5,3.5,12.02,186.0,27.5,Warning
90.2,55.8,5.2,12.47,109.0,34.0,Normal
110.8,12.4,9.6,12.36,13.0,26.8,Critical
88.1,38.5,3.5,12.52,112.0,31.7,Warning
92.8,41.8,7.2,12.05,9.0,31.6,Normal
80.1,37.2,11.1,12.82,135.0,30.0,Normal
88.8,37.9,2.8,12.65,6.0,34.6,Warning
94.3,52.6,4.0,13.0,157.0,32.9,Warning
84.6,37.4,9.1,12.56,40.0,38.4,Normal
90.1,40.5,4.6,12.61,146.0,34.2,Normal
108.5,33.9,2.2,13.37,128.0,32.8,Critical
89.8,39.3,2.3,12.28,104.0,38.0,Critical
86.6,47.2,12.0,12.37,159.0,29.7,Normal
95.8,35.9,7.0,12.58,14.0,34.2,Normal
113.9,43.3,7.4,12.63,190.0,34.2,Warning
88.0,45.3,5.9,12.28,194.0,28.9,Normal
94.2,47.7,5.4,12.55,160.0,34.6,Normal
93.3,55.2,4.1,12.3,7.0,32.1,Normal
90.2,35.5,2.4,12.42,77.0,37.2,Critical
97.0,45.6,10.0,11.76,145.0,30.6,Warning
92.5,32.8,5.1,12.36,39.0,33.1,Normal
95.2,52.7,2.4,13.17,188.0,31.7,Critical
100.6,53.9,5.5,12.62,117.0,36.0,Normal
101.7,45.4,7.7,13.08,32.0,28.9,Normal
96.8,36.0,8.5,13.14,28.0,32.5,Normal
79.9,39.0,5.5,12.54,79.0,33.3,Normal
93.8,31.4,11.2,12.88,6.0,40.7,Warning
94.2,39.2,9.6,12.48,198.0,33.9,Normal
99.0,48.6,9.4,12.93,89.0,32.3,Normal
80.6,45.3,8.2,12.58,64.0,32.9,Normal
103.9,36.9,3.4,12.59,168.0,29.6,Warning
87.3,55.6,4.0,11.71,199.0,35.9,Warning
101.3,39.8,11.0,12.38,92.0,33.0,Normal
90.7,27.7,4.2,12.63,87.0,29.1,Normal
96.3,41.1,11.4,12.87,182.0,33.8,Normal
88.3,23.8,2.6,12.7,139.0,34.2,Warning
97.0,51.4,5.7,13.04,177.0,30.0,Normal
102.8,42.0,6.2,13.24,98.0,29.8,Critical
100.6,47.9,7.4,12.33,22.0,27.3,Warning
94.2,30.8,8.3,12.58,199.0,24.8,Warning
94.4,28.1,7.5,12.88,50.0,30.8,Normal
92.2,43.5,8.3,13.46,176.0,34.6,Normal
97.6,54.6,11.5,12.74,27.0,35.0,Normal
100.0,39.8,9.2,12.36,197.0,30.4,Normal
106.1,33.9,7.8,13.13,163.0,29.5,Normal
92.7,39.4,9.7,12.77,38.0,38.3,Normal
97.0,52.1,11.6,11.79,163.0,34.7,Warning
103.5,43.6,7.0,11.86,143.0,26.9,Warning
92.4,42.5,3.8,12.7,124.0,32.9,Normal
101.4,27.6,5.5,11.98,71.0,31.7,Warning
94.6,47.0,11.7,12.57,111.0,25.4,Warning
95.0,35.1,5.1,12.61,192.0,30.6,Warning
97.5,30.0,7.5,12.26,20.0,32.6,Normal
98.2,36.5,3.6,12.43,18.0,31.6,Warning
93.3,54.2,8.6,13.16,123.0,33.1,Normal
90.0,47.3,8.0,12.24,11.0,31.4,Normal
100.0,39.2,5.4,11.68,53.0,37.0,Warning
95.6,41.0,5.2,11.96,111.0,35.0,Warning
97.4,33.4,8.2,12.99,127.0,30.5,Normal
101.9,34.5,7.1,12.48,117.0,30.1,Normal
87.7,43.3,9.4,12.38,27.0,34.6,Normal
77.1,37.1,7.8,13.03,71.0,35.9,Normal
104.8,39.8,2.3,13.06,117.0,31.8,Critical
83.1,47.2,10.6,12.9,6.0,33.0,Normal
99.6,49.1,8.7,13.21,156.0,33.3,Normal
91.5,48.5,6.4,12.96,51.0,35.1,Normal
89.6,26.1,9.2,13.24,32.0,32.9,Normal
104.5,29.8,4.7,12.32,17.0,39.5,Normal
106.0,37.1,10.9,12.59,128.0,41.9,Warning
89.9,41.7,5.2,11.62,42.0,35.6,Warning
85.0,52.2,7.5,12.75,177.0,35.3,Normal
94.3,39.2,4.6,12.9,131.0,32.8,Normal
105.2,46.8,4.2,12.79,146.0,34.8,Normal
91.1,32.3,11.1,11.76,125.0,34.6,Warning
92.7,38.6,9.2,12.59,155.0,34.2,Normal
91.2,23.5,7.9,12.75,53.0,30.8,Normal
92.2,33.2,8.4,12.85,51.0,28.9,Normal
107.0,57.0,12.0,12.84,134.0,33.1,Normal
88.2,48.5,6.6,12.72,32.0,31.4,Normal
101.3,45.6,2.6,12.72,46.0,37.0,Warning
83.8,25.8,6.7,12.53,76.0,32.3,Normal
72.5,53.0,9.5,12.72,70.0,28.3,Warning
94.3,39.1,6.3,12.4,75.0,32.9,Normal
112.3,44.0,10.2,12.16,61.0,36.4,Warning
90.4,45.4,9.0,13.02,80.0,32.9,Normal
84.3,48.0,3.7,13.91,130.0,32.0,Warning
94.6,41.4,8.5,12.41,14.0,30.9,Normal
94.9,43.4,9.9,13.23,10.0,32.3,Normal
99.9,29.1,11.3,12.61,49.0,32.1,Normal
95.4,38.4,9.7,13.09,172.0,33.7,Normal
84.0,41.2,5.0,11.79,50.0,31.9,Warning
91.2,41.9,10.3,12.54,59.0,37.3,Normal
89.2,49.1,9.2,12.26,49.0,34.2,Normal
93.1,37.2,3.6,12.9,137.0,37.8,Warning
102.8,39.4,7.3,12.51,164.0,34.6,Normal
93.0,44.3,3.7,11.58,173.0,34.0,Warning
86.8,37.0,8.9,12.5,43.0,33.2,Normal
92.4,18.4,7.4,12.41,120.0,32.6,Warning
94.4,48.1,10.5,12.67,6.0,27.5,Warning
86.7,34.2,4.9,12.89,107.0,31.5,Normal
91.8,39.0,8.6,12.54,146.0,36.2,Normal
93.1,40.6,6.7,12.06,126.0,38.8,Normal
79.7,39.8,9.3,12.09,195.0,35.2,Normal
104.0,33.3,11.3,11.95,117.0,35.7,Warning
81.6,20.2,10.0,11.63,101.0,30.9,Warning
92.8,52.0,7.1,12.9,86.0,36.4,Normal
85.6,49.6,3.3,13.62,124.0,35.9,Warning
113.6,33.1,9.2,12.61,61.0,31.7,Warning
80.8,46.4,4.7,12.08,188.0,29.5,Normal
96.0,47.2,10.9,13.65,124.0,33.1,Normal
96.5,39.8,6.0,12.74,19.0,36.7,Normal
104.4,29.6,8.5,12.73,183.0,33.0,Normal
101.1,35.2,9.4,12.22,6.0,27.8,Warning
86.1,31.8,8.6,12.88,192.0,31.8,Normal
109.1,33.2,3.4,12.6,62.0,36.3,Warning
104.5,20.8,11.8,12.4,148.0,32.6,Warning
93.5,35.5,2.4,12.55,169.0,32.2,Critical
109.4,35.8,2.8,12.3,125.0,36.2,Warning
97.5,36.4,10.7,11.55,68.0,31.4,Warning
89.2,44.7,6.1,12.39,147.0,38.5,Normal
99.9,44.2,7.2,12.89,27.0,32.2,Normal
76.9,49.1,4.9,13.93,134.0,29.3,Normal
108.6,44.2,11.7,11.74,71.0,30.6,Warning
100.7,45.8,9.5,12.65,171.0,28.2,Normal
96.8,47.0,11.0,12.52,162.0,30.3,Normal
96.4,25.7,7.4,12.81,161.0,30.3,Normal
98.3,35.6,11.4,12.65,48.0,35.8,Normal
95.5,38.7,8.0,12.99,23.0,31.7,Normal
91.4,36.5,6.4,12.61,90.0,25.1,Warning
89.0,50.2,3.8,12.61,123.0,35.1,Warning
92.2,42.2,10.6,13.05,143.0,33.9,Normal
86.3,44.1,9.0,12.96,108.0,31.2,Normal
92.9,40.2,10.3,12.61,62.0,34.2,Normal
107.4,41.4,3.8,12.57,74.0,29.0,Warning
90.9,46.9,5.9,12.62,156.0,24.3,Warning
80.9,43.2,6.0,13.01,8.0,33.4,Normal
104.4,36.5,5.0,12.61,194.0,35.5,Normal
102.2,34.2,10.2,12.09,43.0,30.5,Normal
100.9,43.8,5.3,13.33,198.0,33.0,Normal
97.0,39.8,8.7,12.57,158.0,30.4,Normal
88.7,37.9,6.4,13.42,42.0,32.6,Normal
101.0,48.5,4.4,12.15,146.0,28.1,Normal
92.4,37.8,9.2,11.76,29.0,34.3,Warning
111.4,34.4,10.3,12.45,151.0,29.6,Normal
97.3,42.7,8.3,11.4,120.0,33.5,Warning
85.8,40.0,8.7,12.01,38.0,34.3,Normal
84.2,41.9,7.6,12.92,200.0,31.8,Normal
91.7,43.6,11.5,12.7,19.0,32.7,Normal
96.9,36.0,5.1,13.34,187.0,29.2,Normal
98.2,33.0,8.8,13.45,138.0,35.0,Normal
90.5,38.4,11.3,12.91,190.0,37.8,Normal
